GO	Term	Aspect	ASPECT	Entry	Original GO	Original Term	Original Aspect
GO:0005634	nucleus	C	Cellular Component	A0A1R1XFB6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0J8RNB3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4Z0Z9V2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A367LMC0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G2WZZ6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2J6PVD8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W3XSS2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A093YPY8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1X2IW16	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1X2IZW3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A428UMX8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A395RPK8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1V8U6N2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4U0URL8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4U0VIR3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T3AIV1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A423XIN1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2P5HL52	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A423W2M3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2VPH4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A162VQR4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2S4L131	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	F7VLU2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W6YE96	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A3M2SAN8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4R8RS81	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T9YSH3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A3M7G4G7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A150VEH9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A074X0A5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G3JN10	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	C7YQ64	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2C5YNA1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A428R5L4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2J6SLQ8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A364NCX2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T4ANQ8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0P7B7G2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	E3RSU5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2L2SQH0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	U4LF30	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A177DPX1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W9J085	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	J3NJS9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A194UQU1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Q8RWE4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4V5NIA5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A367J6U3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	J4USU1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A436ZPS7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A074XJU8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	K1Y262	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0B7NKQ1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A3D8SFD1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G0SBK8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2K1QSK5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A090C8Y8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A218YZ71	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W7MB59	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0C4E2T8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A086TCX4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4S2MZ95	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1B8ACX0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	F9XCB0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1R0H2W4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1X2GR35	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A151GB60	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A178BAK1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0J9X461	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G4UAR6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0D9NYH4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1E1KXS3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	E9E8G7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T9Y638	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0J9X3G3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A074YN33	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W6YYM5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	R7YJ59	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A139IVB0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A175VUW4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2N3N2F1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A179G2T6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M1WC00	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A168H9G8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2K0WL96	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M3AP26	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G9NDD2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W2RMZ5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1X2HI48	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A074WS43	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0B1NZW1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0D1YTW4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	F0X9E1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	N1PLF6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A166YTE3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2H3F630	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2E357	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2S7P2W6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	O23310	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2GAK0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2H2Y3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	K7JKR6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A232FFD0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1S3CMC5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W6D8P3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	V4M7K9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0I9QPN3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	D7MH07	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2C9UU71	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Q3CG21	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1U8L7P2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A067K1C4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1U8K674	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0D3BBK2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0S3S447	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2G2X323	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0A0KFU2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	B9SYE3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2U1LDD0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M4EEI7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2U1M8K8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2U1PUT3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A498HEJ6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M4DXA1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2I4DP36	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0D2TG81	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A3Q7J2P6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A078GAZ9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A197JT02	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W9SC25	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A398A901	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2C5X0F4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T9Y5T3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y1W0T2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	C4R7X0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1R3GJ23	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A314ZGT1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2P6S1C4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A061DU54	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M4CBN5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A200R8K5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A251V364	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A251V2L2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2J6M478	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2J6L017	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2G3BMX7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1U8ED96	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A251T979	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2I0WZM7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A443NF76	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2H5PRS8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A103YKA3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0L9VEI7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1U7ZM17	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1U8B2M9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	U5CWP9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	F6HHP9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1R3J4H3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y1XQH0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A015L9W8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	G8Y0T3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2T0FGW3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2F109	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y1XMG3	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	R4XD59	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y2CN06	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2G5BDF0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A061ATP1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A2I1DXJ2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A423W9F9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y1V1E1	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A0G2HCP6	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A166UQ38	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A5DAN8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	M3K1X4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1E4S0N2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A421J867	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	B5RUL0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	C4YBQ9	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	W1QFP5	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A168MSD8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A397ZF05	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A367Y0U8	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4V1J329	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1Y3NR64	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	C5M2V4	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A420H7C7	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A4P9ZP49	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1E4SKF0	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	K0KV01	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A367YAS2	GO:0005634	nucleus	C
GO:0005634	nucleus	C	Cellular Component	A0A1D2VAT8	GO:0005634	nucleus	C
GO:0005829	cytosol	C	Cellular Component	O23310	GO:0005829	cytosol	C
GO:0006351	transcription, DNA-templated	P	Biological Process	Q5B5Z6	GO:0006351	transcription, DNA-templated	P
GO:0006457	protein folding	P	Biological Process	A0A397H8V5	GO:0006457	protein folding	P
GO:0006950	response to stress	P	Biological Process	Q5A6N7	GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	P
GO:0016070	RNA metabolic process	P	Biological Process	Q5B5Z6	GO:0006351	transcription, DNA-templated	P
GO:0016491	oxidoreductase activity	F	Molecular Function	A0A178EWD8	GO:0051920	peroxiredoxin activity	F
GO:0016853	isomerase activity	F	Molecular Function	A0A0G4PLT0	GO:0016853	isomerase activity	F
GO:0016853	isomerase activity	F	Molecular Function	W6QEW0	GO:0016853	isomerase activity	F
GO:0016853	isomerase activity	F	Molecular Function	A0A0G4PBN2	GO:0016853	isomerase activity	F
GO:0016853	isomerase activity	F	Molecular Function	A0A167XCI6	GO:0016853	isomerase activity	F
GO:0016853	isomerase activity	F	Molecular Function	A0A1R3GJ23	GO:0016853	isomerase activity	F
GO:0016853	isomerase activity	F	Molecular Function	A0A1R3J4H3	GO:0016853	isomerase activity	F
GO:0042221	response to chemical	P	Biological Process	G8BFC8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0042221	response to chemical	P	Biological Process	Q5A6N7	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0042221	response to chemical	P	Biological Process	A0A1G4JLD8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0042221	response to chemical	P	Biological Process	Q754Q8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0042221	response to chemical	P	Biological Process	Q5A6N7	GO:0035690	cellular response to drug	P
GO:0042221	response to chemical	P	Biological Process	Q5A6N7	GO:0071280	cellular response to copper ion	P
GO:0045182	translation regulator activity	F	Molecular Function	A0A2H3FCI4	GO:0003743	translation initiation factor activity	F
GO:0045182	translation regulator activity	F	Molecular Function	A0A2H3F630	GO:0003743	translation initiation factor activity	F
GO:0045182	translation regulator activity	F	Molecular Function	A0A420H7C7	GO:0003743	translation initiation factor activity	F
GO:0050789	regulation of biological process	P	Biological Process	A0A1L9X2Y5	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1L9UU98	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	W9Z0U9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1S7UJV9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	B8N3F2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0D2BY94	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A484G0Q6	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A3F3Q2A4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0D1Z6N4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A1D4N2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1J9S154	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	K9FNI9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A161W9Q4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	G2RF90	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	W9VWC5	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A3D8T4S1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A4Z1L4I9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	K9FL53	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2V5HUS8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0G4PLT0	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1F8ABG2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A094ANU8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0C3HRD4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y2M3V0	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A3N2PZ55	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A3N4JRD4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A1CRR9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0D2C0A9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1L9ND43	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1V6NJT9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1V6NQL7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1J9RFD9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	H6BRI1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1V1T5A9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	B6H5Z1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y2AA48	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1B8EXU1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A094HTT4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	E4UPS6	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A094FKW1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	Q5B5Z6	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2I1BW97	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	V5IRI7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1B8GK12	GO:0006355	regulation of transcription, DNA-templated	P
